,0,1
0,0.0,1.0
1,0.5636642980603035,0.4363357019396966
2,0.0,1.0
3,0.3091680129240711,0.6908319870759289
4,0.31352833638025596,0.6864716636197441
5,0.254718875502008,0.7452811244979919
6,0.21031666998605855,0.7896833300139415
7,0.013469387755102041,0.986530612244898
8,0.4071229050279329,0.592877094972067
9,0.048198935734752354,0.9518010642652476
10,0.2620606304763823,0.7379393695236177
11,0.0,1.0
12,0.1489638602462709,0.8510361397537292
13,0.1988776213448853,0.8011223786551146
14,0.0,1.0
15,0.2888283378746594,0.7111716621253406
16,0.0,1.0
17,0.1805403249925232,0.8194596750074769
18,0.0,1.0
19,0.17211264841526838,0.8278873515847317
20,0.3238703339882122,0.6761296660117878
21,0.0,1.0
22,0.3286254227173264,0.6713745772826736
23,0.0,1.0
24,0.1839741649005954,0.8160258350994045
25,0.22440109168098657,0.7755989083190135
26,0.08714112414071977,0.9128588758592802
27,0.28063872255489025,0.7193612774451098
28,0.0,1.0
29,0.2907723169508526,0.7092276830491475
30,0.0,1.0
31,0.15245350217649387,0.8475464978235062
32,0.0,1.0
33,0.26804021100826114,0.7319597889917387
34,0.20561685055165496,0.7943831494483451
35,0.0,1.0
36,0.19712301587301587,0.8028769841269842
37,0.11640466775966825,0.8835953322403318
38,0.30309402222889764,0.6969059777711024
39,0.16117833763142234,0.8388216623685777
40,0.0,1.0
41,0.16741539383048815,0.8325846061695118
42,0.0,1.0
43,0.23693449694051558,0.7630655030594844
44,0.0,1.0
45,0.2625413036948032,0.7374586963051968
46,0.0,1.0
47,0.0,1.0
48,0.006609914872308462,0.9933900851276914
49,0.0,1.0
50,0.1220657276995305,0.8779342723004694
51,0.0,1.0
52,0.0,1.0
53,0.0,1.0
54,0.0,1.0
55,0.0,1.0
56,0.0,1.0
57,0.004777070063694267,0.9952229299363058
58,0.0,1.0
59,0.16473845545337681,0.835261544546623
60,0.0,1.0
61,0.18127370732681175,0.8187262926731883
62,0.20990138860937815,0.7900986113906219
63,0.0,1.0
64,0.0939430165371588,0.9060569834628411
65,0.0,1.0
66,0.17825868142929038,0.8217413185707095
67,0.0,1.0
68,0.09688206944034623,0.9031179305596538
69,0.020129615082482327,0.9798703849175177
70,0.0,1.0
71,0.06574500768049155,0.9342549923195084
72,0.0,1.0
73,0.3021653543307087,0.6978346456692913
74,0.041778459179762355,0.9582215408202376
75,0.0,1.0
76,0.3758281469584421,0.624171853041558
77,0.0,1.0
78,0.42005828559943725,0.5799417144005627
79,0.08292201382033564,0.9170779861796643
80,0.07359650862924023,0.9264034913707598
81,0.13585090730750368,0.8641490926924963
82,0.1875593542260209,0.8124406457739792
83,0.5293940609951846,0.47060593900481545
84,0.0,1.0
85,0.17419673751853681,0.8258032624814632
86,0.0,1.0
87,0.16583357835930607,0.8341664216406939
88,0.0,1.0
89,0.0,1.0
90,0.38832638475282905,0.6116736152471709
91,0.0,1.0
92,0.21668168619204967,0.7833183138079503
93,0.0,1.0
94,0.0,1.0
95,0.0754357844119415,0.9245642155880585
96,0.0,1.0
97,0.5661719861760521,0.433828013823948
98,0.0,1.0
99,0.1191187068876763,0.8808812931123237
100,0.0,1.0
101,0.38069544364508395,0.6193045563549161
102,0.013328067923783198,0.9866719320762168
103,0.09236289082521784,0.9076371091747822
104,0.15189247949402115,0.8481075205059788
105,0.0,1.0
106,0.25632216814581543,0.7436778318541846
107,0.0,1.0
108,0.18446896831021564,0.8155310316897844
109,0.1896860095389507,0.8103139904610493
110,0.05792405063291139,0.9420759493670886
111,0.31495513459621133,0.6850448654037886
112,0.0,1.0
113,0.1206896551724138,0.8793103448275862
114,0.0,1.0
115,0.5607874974629592,0.4392125025370408
116,0.3249372804816859,0.6750627195183141
117,0.05212787619629403,0.947872123803706
118,0.3539053014973695,0.6460946985026305
119,0.0,1.0
120,0.4364928435592033,0.5635071564407967
121,0.0,1.0
122,0.5033266129032258,0.4966733870967742
123,0.1941358951265886,0.8058641048734113
124,0.077500988533017,0.922499011466983
125,0.5082373957919809,0.49176260420801904
126,0.0,1.0
127,0.497043169722058,0.502956830277942
128,0.0,1.0
129,0.3624836469759485,0.6375163530240514
130,0.3472894243112471,0.6527105756887528
131,0.3416724808133161,0.658327519186684
132,0.7228689818468824,0.2771310181531176
133,0.0367856791580604,0.9632143208419396
134,0.8174563591022445,0.18254364089775563
135,0.0,1.0
136,0.6821920523238528,0.317807947676147
137,0.041594786275637334,0.9584052137243626
138,0.2753812199036918,0.7246187800963081
139,0.7639701432317935,0.2360298567682066
140,0.0,1.0
141,0.4897025171624714,0.5102974828375286
142,0.0,1.0
143,0.4060666335156638,0.593933366484336
144,0.3275568466392868,0.6724431533607133
145,0.04694741084021762,0.9530525891597824
146,0.47735122865883745,0.5226487713411625
147,0.0,1.0
148,0.5924688733677498,0.4075311266322502
149,0.0,1.0
150,0.6666340317211671,0.333365968278833
151,0.3059279118260352,0.6940720881739649
152,0.6651427410342375,0.3348572589657625
153,0.5500996015936255,0.44990039840637447
154,0.0,1.0
155,0.515226026101759,0.48477397389824095
156,0.0,1.0
157,0.5924105387337789,0.407589461266221
158,0.14450749898662346,0.8554925010133766
159,0.21090728805156173,0.7890927119484382
160,0.5364790233504505,0.46352097664954944
161,0.0,1.0
162,0.5744511771133407,0.4255488228866594
163,0.0,1.0
164,0.6326948683806207,0.3673051316193793
