,0,1
0,0.0,1.0
1,0.46995113500250796,0.5300488649974919
2,0.0,1.0
3,0.0,1.0
4,0.17602595771664953,0.8239740422833505
5,0.0,1.0
6,0.0,1.0
7,0.0,1.0
8,0.0,1.0
9,0.09586454572959716,0.9041354542704029
10,0.44323066434015723,0.5567693356598428
11,0.14930548705429872,0.8506945129457013
12,0.0,1.0
13,0.6302739589766128,0.36972604102338724
14,0.0,1.0
15,0.06914407506724644,0.9308559249327536
16,0.9776400775871732,0.022359922412826857
17,0.49667160566485885,0.5033283943351412
18,0.0,1.0
19,0.229466899041351,0.770533100958649
20,0.14930548705429872,0.8506945129457013
21,0.0,1.0
22,0.04242360440489566,0.9575763955951043
23,0.49667160566485885,0.5033283943351412
24,0.229466899041351,0.770533100958649
25,0.17602595771664953,0.8239740422833505
26,0.20274642837900023,0.7972535716209997
27,0.7104353709636652,0.28956462903633484
28,0.9776400775871732,0.022359922412826857
29,1.0,0.0
30,0.0,1.0
31,0.01570313374254488,0.9842968662574552
32,0.0,1.0
33,0.0,1.0
34,0.3363487816907542,0.6636512183092459
35,0.12258501639194794,0.877414983608052
36,0.3897897230154556,0.6102102769845443
37,0.3897897230154556,0.6102102769845443
38,0.6302739589766128,0.36972604102338724
39,0.0,1.0
40,1.0,0.0
41,1.0,0.0
42,0.0,1.0
43,1.0,0.0
44,0.0,1.0
45,1.0,0.0
46,1.0,0.0
47,1.0,0.0
48,1.0,0.0
49,0.6569944296389636,0.34300557036103646
50,1.0,0.0
51,0.0,1.0
52,1.0,0.0
53,1.0,0.0
54,1.0,0.0
55,1.0,0.0
56,0.12258501639194794,0.877414983608052
57,1.0,0.0
58,1.0,0.0
59,0.7905967829507174,0.2094032170492825
60,1.0,0.0
61,1.0,0.0
62,0.0,1.0
63,0.0,1.0
64,0.0,1.0
65,0.0,1.0
66,0.0,1.0
67,0.0,1.0
68,0.01570313374254488,0.9842968662574552
69,0.0,1.0
70,0.0,1.0
71,0.0,1.0
72,0.0,1.0
73,0.0,1.0
74,0.0,1.0
75,0.0,1.0
76,0.0,1.0
77,0.0,1.0
78,0.0,1.0
79,0.0,1.0
80,0.0,1.0
81,0.0,1.0
82,0.01570313374254488,0.9842968662574552
83,0.0,1.0
84,0.0,1.0
85,0.0,1.0
86,0.0,1.0
87,0.0,1.0
88,0.0,1.0
89,0.0,1.0
90,0.0,1.0
91,0.0,1.0
92,0.0,1.0
93,0.0,1.0
94,0.0,1.0
95,0.0,1.0
96,0.0,1.0
97,0.0,1.0
98,0.0,1.0
99,0.0,1.0
100,0.0,1.0
101,0.0,1.0
102,0.0,1.0
103,0.0,1.0
104,0.0,1.0
105,0.0,1.0
106,0.0,1.0
107,0.0,1.0
108,0.0,1.0
109,0.0,1.0
110,0.0,1.0
111,0.0,1.0
112,0.0,1.0
113,0.0,1.0
114,0.0,1.0
115,0.0,1.0
116,0.0,1.0
117,0.0,1.0
118,0.0,1.0
119,0.0,1.0
120,0.0,1.0
121,0.0,1.0
