,0,1
0,0.0,1.0
1,0.5699077217037167,0.43009227829628327
2,1.3877787807814457e-17,1.0
3,0.30690939125785727,0.6930906087421427
4,0.3162548536029881,0.6837451463970119
5,0.2782259032019743,0.7217740967980257
6,0.22023557949042327,0.7797644205095767
7,0.0,1.0
8,0.40248359518205934,0.5975164048179407
9,0.03324165239564692,0.9667583476043531
10,0.26100617006532245,0.7389938299346775
11,0.0,1.0
12,0.1586751880783152,0.8413248119216847
13,0.20876705525840328,0.7912329447415967
14,0.0,1.0
15,0.2686132209789717,0.7313867790210282
16,0.0,1.0
17,0.19469718590534418,0.8053028140946559
18,0.0,1.0
19,0.21131783627287684,0.7886821637271232
20,0.3567186448694262,0.6432813551305738
21,0.0,1.0
22,0.32405552117346675,0.6759444788265332
23,0.0,1.0
24,0.20899336719508152,0.7910066328049185
25,0.259115915364527,0.740884084635473
26,0.12031290994277721,0.8796870900572228
27,0.2975161939334487,0.7024838060665513
28,0.06059700819494795,0.939402991805052
29,0.330441025817634,0.669558974182366
30,0.0,1.0
31,0.19235503441446025,0.8076449655855398
32,0.026462620491333622,0.9735373795086664
33,0.2727203536580778,0.7272796463419222
34,0.231866989292847,0.768133010707153
35,0.0,1.0
36,0.19691523407669478,0.8030847659233052
37,0.16372579697093861,0.8362742030290614
38,0.3206391222568094,0.6793608777431905
39,0.19735033288313708,0.8026496671168629
40,0.0,1.0
41,0.21790472186632426,0.7820952781336757
42,0.0,1.0
43,0.26054427727062857,0.7394557227293714
44,0.0,1.0
45,0.28378108592711127,0.7162189140728887
46,0.0,1.0
47,0.0,1.0
48,0.08177793393545753,0.9182220660645425
49,0.0,1.0
50,0.19009389998330317,0.8099061000166968
51,0.0,1.0
52,0.07342446943251353,0.9265755305674864
53,0.0,1.0
54,0.0,1.0
55,0.0702475819569271,0.929752418043073
56,0.0,1.0
57,0.0756066497542568,0.9243933502457432
58,0.0,1.0
59,0.20761659992214382,0.7923834000778562
60,-3.469446951953614e-18,1.0
61,0.22110784345930357,0.7788921565406964
62,0.2548895002849551,0.7451104997150448
63,0.0,1.0
64,0.11867387651681499,0.8813261234831851
65,0.0,1.0
66,0.16124178595832867,0.8387582140416714
67,0.0,1.0
68,0.09106836749803733,0.9089316325019626
69,0.06225834300512652,0.9377416569948734
70,0.0,1.0
71,0.14145628500503393,0.8585437149949661
72,0.0,1.0
73,0.32930535569921887,0.6706946443007811
74,0.06855338348599191,0.9314466165140081
75,0.0,1.0
76,0.36572369789503656,0.6342763021049634
77,0.0,1.0
78,0.43915106010128446,0.5608489398987155
79,0.058371727298270136,0.9416282727017299
80,0.19939236153332096,0.800607638466679
81,0.12074911447448533,0.8792508855255147
82,0.2111497632653509,0.788850236734649
83,0.4777406521286776,0.5222593478713224
84,2.7755575615628914e-17,1.0
85,0.22436581607688727,0.7756341839231127
86,-1.3877787807814457e-17,1.0
87,0.2377235491816166,0.7622764508183835
88,0.013679469927815933,0.9863205300721841
89,0.07800316139832895,0.921996838601671
90,0.385826517563362,0.614173482436638
91,0.0,1.0
92,0.24270960218999788,0.7572903978100021
93,0.0,1.0
94,0.13432238601397886,0.8656776139860212
95,0.11439153563178021,0.8856084643682198
96,0.04869412670802886,0.9513058732919711
97,0.533526116298788,0.466473883701212
