,0,1
0,0.0,1.0
1,0.3384,0.6616
2,0.098,0.902
3,0.2103,0.7897
4,0.0468,0.9532
5,0.054,0.946
6,0.2844,0.7156
7,0.0438,0.9562
8,0.1015,0.8985
9,0.3618,0.6382
10,0.6165,0.3835
11,0.4092,0.5908
12,0.0608,0.9392
13,0.4336,0.5664
14,0.4549,0.5451
15,0.6919,0.3081
16,0.6242,0.3758
17,0.6734,0.3266
18,0.8304,0.1696
19,0.664,0.336
20,0.8775,0.1225
21,0.6973,0.3027
22,0.4771,0.5229
23,0.6024,0.3976
24,0.6303,0.3697
25,0.9388,0.0612
26,0.8374,0.1626
27,0.7689,0.2311
28,1.0,0.0
29,0.805,0.195
30,0.4978,0.5022
31,0.8236,0.1764
32,0.8263,0.1737
33,0.5632,0.4368
34,1.0,0.0
35,0.8599,0.1401
36,1.0,0.0
37,1.0,0.0
38,1.0,0.0
39,1.0,0.0
40,0.8481,0.1519
41,1.0,0.0
42,0.8142,0.1858
43,0.9864,0.0136
44,0.8483,0.1517
45,0.8669,0.1331
46,1.0,0.0
47,0.7611,0.2389
48,1.0,0.0
49,0.77,0.23
50,0.7063,0.2937
51,0.8705,0.1295
52,1.0,0.0
53,0.9956,0.0044
54,0.962,0.038
55,1.0,0.0
56,0.7888,0.2112
57,1.0,0.0
58,0.812,0.188
59,1.0,0.0
60,0.836,0.164
61,0.8453,0.1547
62,0.328,0.672
63,0.0,1.0
64,0.1551,0.8449
65,0.0,1.0
66,0.0,1.0
67,0.0431,0.9569
68,0.2027,0.7973
69,0.2509,0.7491
70,0.0,1.0
71,0.3192,0.6808
72,0.0,1.0
73,0.0,1.0
74,0.0,1.0
75,0.0,1.0
76,0.0603,0.9397
77,0.0,1.0
78,0.0,1.0
79,0.0,1.0
80,0.0,1.0
81,0.0,1.0
82,0.0,1.0
83,0.0,1.0
84,0.0,1.0
85,0.0,1.0
86,0.0,1.0
87,0.0,1.0
88,0.0,1.0
89,0.0,1.0
90,0.0,1.0
91,0.0,1.0
92,0.0,1.0
93,0.0,1.0
94,0.0,1.0
95,0.0,1.0
96,0.0,1.0
97,0.0,1.0
98,0.0,1.0
99,0.0,1.0
100,0.0,1.0
101,0.0,1.0
102,0.0,1.0
103,0.0,1.0
104,0.0,1.0
105,0.0,1.0
106,0.0,1.0
107,0.0,1.0
108,0.0,1.0
109,0.0,1.0
110,0.0,1.0
111,0.0,1.0
112,0.0,1.0
113,0.0,1.0
114,0.0,1.0
115,0.0,1.0
116,0.0,1.0
117,0.0,1.0
118,0.0,1.0
119,0.0,1.0
120,0.0,1.0
121,1.0,0.0
