,0,1
0,0.375,0.625
1,0.375,0.625
2,0.375,0.625
3,0.375,0.625
4,0.375,0.625
5,0.375,0.625
6,0.375,0.625
7,0.6875,0.3125
8,0.375,0.625
9,0.375,0.625
10,0.375,0.625
11,0.375,0.625
12,0.375,0.625
13,0.6875,0.3125
14,0.375,0.625
15,0.3617021276595745,0.6382978723404256
16,0.375,0.625
17,0.375,0.625
18,0.375,0.625
19,0.375,0.625
20,0.375,0.625
21,0.375,0.625
22,0.375,0.625
23,0.375,0.625
24,0.375,0.625
25,0.375,0.625
26,0.375,0.625
27,0.375,0.625
28,0.375,0.625
29,0.6739130434782609,0.32608695652173914
30,0.3617021276595745,0.6382978723404256
31,0.375,0.625
32,0.375,0.625
33,0.6808510638297872,0.3191489361702128
34,0.375,0.625
35,0.375,0.625
36,0.3958333333333333,0.6041666666666666
37,0.3617021276595745,0.6382978723404256
38,0.375,0.625
39,0.375,0.625
40,0.6808510638297872,0.3191489361702128
41,0.375,0.625
42,0.375,0.625
43,0.375,0.625
44,0.375,0.625
45,0.375,0.625
46,0.375,0.625
47,0.375,0.625
48,0.375,0.625
49,0.375,0.625
50,0.3617021276595745,0.6382978723404256
51,0.375,0.625
52,0.375,0.625
53,0.375,0.625
54,0.375,0.625
55,0.375,0.625
56,0.375,0.625
57,0.6808510638297872,0.3191489361702128
58,0.3617021276595745,0.6382978723404256
59,0.375,0.625
60,0.375,0.625
61,0.375,0.625
62,0.3617021276595745,0.6382978723404256
63,0.375,0.625
64,0.375,0.625
65,0.375,0.625
66,0.375,0.625
67,0.3617021276595745,0.6382978723404256
68,0.375,0.625
69,0.375,0.625
70,0.375,0.625
71,0.375,0.625
72,0.375,0.625
73,0.375,0.625
74,0.375,0.625
75,0.375,0.625
76,0.375,0.625
77,0.375,0.625
78,0.3617021276595745,0.6382978723404256
79,0.375,0.625
80,0.375,0.625
81,0.375,0.625
82,0.375,0.625
83,0.3617021276595745,0.6382978723404256
84,0.375,0.625
85,0.6666666666666666,0.3333333333333333
86,0.375,0.625
87,0.375,0.625
88,0.375,0.625
89,0.375,0.625
90,0.375,0.625
91,0.375,0.625
92,0.375,0.625
93,0.375,0.625
94,0.375,0.625
95,0.375,0.625
96,0.375,0.625
97,0.375,0.625
98,0.375,0.625
99,0.375,0.625
100,0.375,0.625
101,0.375,0.625
102,0.375,0.625
103,0.375,0.625
104,0.375,0.625
105,0.375,0.625
106,0.6666666666666666,0.3333333333333333
107,0.375,0.625
108,0.375,0.625
109,0.375,0.625
110,0.375,0.625
111,0.375,0.625
112,0.375,0.625
113,0.375,0.625
114,0.375,0.625
115,0.375,0.625
116,0.375,0.625
117,0.375,0.625
118,0.375,0.625
119,0.375,0.625
120,0.375,0.625
121,0.375,0.625
122,0.375,0.625
123,0.375,0.625
124,0.375,0.625
125,0.6666666666666666,0.3333333333333333
126,0.375,0.625
127,0.375,0.625
128,0.375,0.625
129,0.375,0.625
130,0.375,0.625
131,0.375,0.625
132,0.375,0.625
133,0.375,0.625
134,0.375,0.625
135,0.375,0.625
136,0.375,0.625
137,0.375,0.625
138,0.375,0.625
139,0.375,0.625
140,0.375,0.625
141,0.375,0.625
142,0.375,0.625
143,0.375,0.625
144,0.375,0.625
145,0.375,0.625
146,0.375,0.625
147,0.375,0.625
148,0.375,0.625
149,0.375,0.625
150,0.375,0.625
151,0.375,0.625
152,0.375,0.625
153,0.375,0.625
154,0.375,0.625
155,0.6666666666666666,0.3333333333333333
156,0.375,0.625
157,0.375,0.625
158,0.375,0.625
159,0.375,0.625
160,0.375,0.625
161,0.375,0.625
162,0.375,0.625
163,0.375,0.625
164,0.375,0.625
165,0.375,0.625
166,0.375,0.625
167,0.375,0.625
168,0.375,0.625
169,0.375,0.625
170,0.375,0.625
171,0.375,0.625
172,0.375,0.625
173,0.6875,0.3125
174,0.375,0.625
175,0.375,0.625
176,0.375,0.625
177,0.375,0.625
178,0.375,0.625
179,0.375,0.625
180,0.375,0.625
181,0.375,0.625
182,0.375,0.625
183,0.4,0.6
184,0.3142857142857143,0.6857142857142857
185,0.375,0.625
186,0.375,0.625
187,0.375,0.625
188,0.3617021276595745,0.6382978723404256
189,0.375,0.625
190,0.6875,0.3125
191,0.375,0.625
192,0.375,0.625
193,0.375,0.625
194,0.375,0.625
195,0.6875,0.3125
196,0.375,0.625
197,0.375,0.625
198,0.375,0.625
199,0.3617021276595745,0.6382978723404256
200,0.375,0.625
201,0.375,0.625
202,0.375,0.625
203,0.375,0.625
204,0.375,0.625
205,0.375,0.625
206,0.375,0.625
207,0.375,0.625
208,0.375,0.625
209,0.375,0.625
210,0.375,0.625
211,0.3617021276595745,0.6382978723404256
212,0.6808510638297872,0.3191489361702128
213,0.375,0.625
214,0.375,0.625
215,0.375,0.625
