,0,1,2
0,0.6065951181538151,0.21102201188821354,0.18238287341065826
1,0.2523543165257139,0.5396866919934712,0.20795899604703783
2,0.1523935814244933,0.6637821188934117,0.1838242985456229
3,0.4024999971437882,0.40507159693828976,0.19242840358788227
4,0.5019905977029058,0.4749422577673053,0.023067146860039786
5,0.26030118473453434,0.6308975562172013,0.10880125791253736
6,0.1646697007958018,0.5595137308321211,0.2758165706482946
7,0.607680977832999,0.3923190221090394,5.797519115442217e-11
8,0.46038699246265347,0.3814156057364271,0.15819740180090822
9,0.4110403274668661,0.4745036637619212,0.1144560145607464
10,0.3024113263032801,0.5916316185275324,0.10595705060020168
11,0.30774598493318356,0.44193174879923036,0.2503222685721646
12,0.5293237245479171,0.35160671044336217,0.1190695672946396
13,0.5582767573783818,0.2950828844290226,0.14664036047831072
14,-1.4070314189284716e-10,1.0000000004028924,-2.611449599857049e-10
15,0.36454217990584986,0.3628335708288214,0.27262424926532675
16,0.682172274446183,0.20935742859393847,0.10847029466973146
17,0.5510141452437464,0.22544822075184093,0.2235376328806736
