,0,1,2
0,0.3263888888888889,0.22916666666666666,0.4444444444444444
1,0.14583333333333334,0.4722222222222222,0.3819444444444444
2,0.3194444444444444,0.5625,0.11805555555555555
3,0.3819444444444444,0.5833333333333334,0.034722222222222224
4,0.625,0.1388888888888889,0.2361111111111111
5,0.3888888888888889,0.5347222222222222,0.0763888888888889
6,0.4097222222222222,0.027777777777777776,0.5625
7,0.5972222222222222,0.20833333333333334,0.19444444444444445
8,0.14583333333333334,0.16666666666666666,0.6875
9,0.3333333333333333,0.4652777777777778,0.2013888888888889
10,0.10416666666666667,0.4097222222222222,0.4861111111111111
11,0.3263888888888889,0.5277777777777778,0.14583333333333334
12,0.2013888888888889,0.3888888888888889,0.4097222222222222
13,0.0,0.9305555555555556,0.06944444444444445
14,0.05555555555555555,0.5763888888888888,0.3680555555555556
15,0.3125,0.5763888888888888,0.1111111111111111
16,0.19444444444444445,0.5,0.3055555555555556
17,0.09027777777777778,0.6527777777777778,0.2569444444444444
18,0.0763888888888889,0.8680555555555556,0.05555555555555555
19,0.3333333333333333,0.4791666666666667,0.1875
20,0.4375,0.2361111111111111,0.3263888888888889
21,0.1527777777777778,0.3263888888888889,0.5208333333333334
22,0.3888888888888889,0.1736111111111111,0.4375
23,0.6736111111111112,0.1527777777777778,0.1736111111111111
24,0.375,0.22916666666666666,0.3958333333333333
25,0.06944444444444445,0.6111111111111112,0.3194444444444444
26,0.2986111111111111,0.4722222222222222,0.22916666666666666
27,0.13194444444444445,0.7777777777777778,0.09027777777777778
28,0.2708333333333333,0.3958333333333333,0.3333333333333333
29,0.1597222222222222,0.6527777777777778,0.1875
30,0.0,0.6111111111111112,0.3888888888888889
31,0.2361111111111111,0.4861111111111111,0.2777777777777778
32,0.4513888888888889,0.4930555555555556,0.05555555555555555
33,0.7569444444444444,0.1736111111111111,0.06944444444444445
34,0.7847222222222222,0.13194444444444445,0.08333333333333333
35,0.5763888888888888,0.14583333333333334,0.2777777777777778
36,0.6180555555555556,0.125,0.2569444444444444
37,0.0763888888888889,0.7152777777777778,0.20833333333333334
38,0.4375,0.3125,0.25
39,0.3958333333333333,0.3888888888888889,0.2152777777777778
40,0.2986111111111111,0.24305555555555555,0.4583333333333333
41,0.5833333333333334,0.3333333333333333,0.08333333333333333
42,0.3194444444444444,0.6111111111111112,0.06944444444444445
43,0.2638888888888889,0.5138888888888888,0.2222222222222222
44,0.06944444444444445,0.7638888888888888,0.16666666666666666
45,0.1736111111111111,0.6041666666666666,0.2222222222222222
46,0.2916666666666667,0.6805555555555556,0.027777777777777776
47,0.6388888888888888,0.06944444444444445,0.2916666666666667
48,0.0,0.6111111111111112,0.3888888888888889
49,0.5069444444444444,0.3125,0.18055555555555555
50,0.7152777777777778,0.2708333333333333,0.013888888888888888
51,0.5277777777777778,0.2916666666666667,0.18055555555555555
52,0.0625,0.7083333333333334,0.22916666666666666
53,0.14583333333333334,0.3680555555555556,0.4861111111111111
54,0.09722222222222222,0.3888888888888889,0.5138888888888888
55,0.041666666666666664,0.5972222222222222,0.3611111111111111
56,0.08333333333333333,0.7361111111111112,0.18055555555555555
57,0.034722222222222224,0.8958333333333334,0.06944444444444445
58,0.11805555555555555,0.7222222222222222,0.1597222222222222
59,0.027777777777777776,0.5972222222222222,0.375
60,0.4861111111111111,0.4027777777777778,0.1111111111111111
61,0.027777777777777776,0.5833333333333334,0.3888888888888889
62,0.09027777777777778,0.5902777777777778,0.3194444444444444
63,0.4097222222222222,0.3541666666666667,0.2361111111111111
64,0.8263888888888888,0.006944444444444444,0.16666666666666666
65,0.2638888888888889,0.3958333333333333,0.3402777777777778
66,0.5694444444444444,0.3888888888888889,0.041666666666666664
67,0.4166666666666667,0.4166666666666667,0.16666666666666666
68,0.8263888888888888,0.1736111111111111,0.0
69,0.4027777777777778,0.3472222222222222,0.25
70,0.4027777777777778,0.3125,0.2847222222222222
71,0.6527777777777778,0.19444444444444445,0.1527777777777778
72,0.2638888888888889,0.5208333333333334,0.2152777777777778
73,0.11805555555555555,0.8472222222222222,0.034722222222222224
74,0.5972222222222222,0.3888888888888889,0.013888888888888888
75,0.7222222222222222,0.20833333333333334,0.06944444444444445
76,0.6805555555555556,0.3125,0.006944444444444444
77,0.4166666666666667,0.4375,0.14583333333333334
78,0.3194444444444444,0.4722222222222222,0.20833333333333334
