,0,1,2
0,0.3338391502276176,0.548811330298432,0.11734951947395043
1,0.350474106491612,0.5218818380743983,0.1276440554339898
2,0.3462974486621033,0.5283136278780336,0.1253889234598631
3,0.38689095127610207,0.49912993039443154,0.11397911832946636
4,0.32868450810403316,0.5197889182058048,0.1515265736901621
5,0.3282876064333018,0.5406811731315042,0.13103122043519394
6,0.31328806983511154,0.5591658583899127,0.12754607177497576
7,0.3027027027027027,0.5695945945945946,0.1277027027027027
8,0.29372272574689495,0.5777106411547499,0.12856663309835514
9,0.3359436178543461,0.5465935787000783,0.11746280344557557
10,0.4318840579710145,0.4608695652173913,0.1072463768115942
11,0.13043478260869565,0.5652173913043478,0.30434782608695654
12,0.296,0.528,0.176
13,0.3333333333333333,0.5172413793103449,0.14942528735632185
14,0.3259493670886076,0.5569620253164557,0.11708860759493671
15,0.326984126984127,0.5936507936507937,0.07936507936507936
16,0.3280922431865828,0.5408805031446541,0.1310272536687631
17,0.3308641975308642,0.5370370370370371,0.13209876543209875
18,0.34810951760104303,0.5071707953063885,0.14471968709256844
19,0.3103448275862069,0.5579133510167993,0.1317418213969938
20,0.3249138920780712,0.5579793340987371,0.11710677382319173
21,0.30873575691806837,0.5653825284861639,0.12588171459576777
22,0.2881446039340776,0.5582137161084529,0.15364167995746944
23,0.2549286199864038,0.5730795377294358,0.17199184228416042
24,0.2557213930348259,0.591044776119403,0.15323383084577114
25,0.28602860286028603,0.5786578657865786,0.1353135313531353
26,0.3175591531755915,0.547945205479452,0.13449564134495642
27,0.2976190476190476,0.5665266106442577,0.13585434173669467
28,0.30985915492957744,0.5845070422535211,0.1056338028169014
